date,fs,wd,md,fh
2016/8/21 12:30,5.5,28.3333,1.1,182
2016/8/21 12:45,5.7,28.3571,1.1,380.5
2016/8/21 13:00,3.8667,28.2967,1.1,77
2016/8/21 13:15,4.88,28.4511,1.1,162
2016/8/21 13:30,5.72,29.3,1.1,231
2016/8/21 13:45,6.8,28.9455,1.1,923.5
2016/8/21 14:00,6,29.2,1.1,550
2016/8/21 14:15,6.2,29.5208,1.1,390
2016/8/21 14:30,6.1667,29.0039,1.1,587.6667
2016/8/21 14:45,6.1,28.7132,1.1,635
2016/8/21 15:00,7.7,28.7,1.1,821
2016/8/21 15:15,6.55,28.9486,1.1,817.5
2016/8/21 15:30,7.6,29.0556,1.1,918
2016/8/21 15:45,6.2,28.7842,1.1,863
2016/8/21 16:00,7.5,28.4544,1.1,778
2016/8/21 16:15,6.48,29.0276,1.1,646
2016/8/21 16:30,6.9,28.7,1.1,318.3333
2016/8/21 16:45,6.6,28.4154,1.1,801.6667
2016/8/21 17:00,6.8,28.1371,1.1,807
2016/8/21 17:15,6.05,27.9541,1.1,688.5
2016/8/21 17:30,7.4,27.5,1.1,1082
2016/8/21 17:45,5.35,27.2577,1.1,441.5
2016/8/21 18:00,7.7,26.7781,1.1,1157
2016/8/21 18:15,7.5,26.4407,1.1,1112.3333
2016/8/21 18:30,6.6667,26.1,1.1,503.3333
2016/8/21 18:45,7.1,25.5901,1.1,723.5
2016/8/21 19:00,8.2,25.1773,1.1,1403
2016/8/21 19:15,6,24.9703,1.1,673
2016/8/21 19:30,7.1,24.9,1.1,719
2016/8/21 19:45,7.85,24.7857,1.1,1015.5
2016/8/21 20:00,5.8,24.5834,1.1,832
2016/8/21 20:15,5.6714,24.5,1.1,434
2016/8/21 20:30,6.3,24.4348,1.1,670.3333
2016/8/21 20:45,6.3,24.5,1.1,398
2016/8/21 21:00,8.4,24.4,1.1,1023
2016/8/21 21:15,7,24.3,1.1,692.5
2016/8/21 21:30,7.3,24.2,1.1,861.6667
2016/8/21 21:45,5.74,24.1,1.1,612
2016/8/21 22:00,6.8667,24.1,1.1,862
2016/8/21 22:15,6.8,24.1,1.1,836
2016/8/21 22:30,7.9,24.1,1.1,827
2016/8/21 22:45,7.8,24,1.1,978
2016/8/21 23:00,6.52,24,1.1,661
2016/8/21 23:15,5.1,24,1.1,515
2016/8/21 23:30,5.9,24,1.1,615
2016/8/21 23:45,6,24,1.1,551.3333
2016/8/22 0:00,6.6,24,1.1,551
2016/8/22 0:15,6.76,23.9,1.1,420.3333
2016/8/22 0:30,5.9,23.9,1.1,316
2016/8/22 0:45,4.5,23.9,1.1,148
2016/8/22 1:00,5.18,23.9,1.1,230
2016/8/22 1:15,4.9,23.9,1.1,76.4
2016/8/22 1:30,5.3,23.9,1.1,195
2016/8/22 1:45,5.1,23.9,1.1,190.6667
2016/8/22 2:00,4.95,23.9,1.1,167
2016/8/22 2:15,4.8,23.9,1.1,141.5
2016/8/22 2:30,4.45,23.899,1.1,109.5
2016/8/22 2:45,5.85,23.9,1.1,348.5
2016/8/22 3:00,5.6667,23.9,1.1,298.6667
2016/8/22 3:15,5.8,23.9,1.1,281
2016/8/22 3:30,5.35,23.9,1.1,253
2016/8/22 3:45,6,23.9,1.1,375.5
2016/8/22 4:00,6.2,23.9,1.1,387
2016/8/22 4:15,5.6,23.9,1.1,223
2016/8/22 4:30,6.05,23.8,1.1,678.5
2016/8/22 4:45,6.1,23.8,1.1,414.6667
2016/8/22 5:00,7.4,23.8,1.1,475
2016/8/22 5:15,5.96,23.8,1.1,489.3333
2016/8/22 5:30,5.6,23.719,1.1,230.5
2016/8/22 5:45,6.6,23.7438,1.1,428
2016/8/22 6:00,6.2,23.7,1.1,630
2016/8/22 6:15,5.6,23.7,1.1,311
2016/8/22 6:30,5.6667,23.7,1.1,371
2016/8/22 6:45,6.2,23.7,1.1,483.6
2016/8/22 7:00,6.25,23.7,1.1,380
2016/8/22 7:15,6.22,23.7159,1.1,520
2016/8/22 7:30,6.2,23.9381,1.1,596
2016/8/22 7:45,6.05,24.1,1.1,330.5
2016/8/22 8:00,5.8,24.0396,1.1,577
2016/8/22 8:15,6.3,24.4606,1.1,434
2016/8/22 8:30,5.3,25,1.1,313
2016/8/22 8:45,5.85,25.2754,1.1,481
2016/8/22 9:00,5.8,25.7489,1.1,283
2016/8/22 9:15,5.9,25.6549,1.1,348
2016/8/22 9:30,5.4,26.2401,1.1,226
2016/8/22 9:45,5.9714,26.7124,1.1,411
2016/8/22 10:00,5.8,27.0106,1.1,237.3333
2016/8/22 10:15,4.86,27.15,1.1,162.6667
2016/8/22 10:30,4.7,27.44,1.1,225
2016/8/22 10:45,5.7857,27.6737,1.1,272.3333
2016/8/22 11:00,5.8667,27.9,1.1,514.3333
2016/8/22 11:15,5.4,28.05,1.1,401
2016/8/22 11:30,5.8,27.8,1.1,283
2016/8/22 11:45,5.22,28.4258,1.1,265.3333
2016/8/22 12:00,2.4,28.7,1.1,-1
2016/8/22 12:15,4.5667,28.9935,1.1,56
2016/8/22 12:30,4.2333,28.96,1.1,92
2016/8/22 12:45,2.1,28.7214,1.1,11
2016/8/22 13:00,3.5,29.1,1.1,42
2016/8/22 13:15,4.52,29.4917,1.1,64.2
2016/8/22 13:30,4.5,29.1,1.1,62
2016/8/22 13:45,4.55,29.7215,1.1,64
2016/8/22 14:00,5.5,29.0995,1.1,230.5
2016/8/22 14:15,3.8667,29.5667,1.1,39
2016/8/22 14:30,4.64,30.1955,1.1,0
2016/8/22 14:45,6.2,29.4495,1.1,397
2016/8/22 15:00,5.8,28.5989,1.1,480.6667
2016/8/22 15:15,5.12,28.4553,1.1,392
2016/8/22 15:30,4.9667,28.5991,1.1,271.6667
2016/8/22 15:45,5.7,28.7349,1.1,272
2016/8/22 16:00,6.4,27.7,1.1,706
2016/8/22 16:15,6.1,27.4611,1.1,701
2016/8/22 16:30,7.55,27,1.1,599
2016/8/22 16:45,7.8,26.3704,1.1,1170
2016/8/22 17:00,7.65,25.9923,1.1,983
2016/8/22 17:15,5.8,26.2,1.1,537
2016/8/22 17:30,7.06,25.9,1.1,898.5
2016/8/22 17:45,8,25.5695,1.1,926
2016/8/22 18:00,6.65,25.4,1.1,443
2016/8/22 18:15,7.1,25.24,1.1,964
2016/8/22 18:30,8.15,25.0981,1.1,1205.5
2016/8/22 18:45,7.8,24.8359,1.1,949
2016/8/22 19:00,5.8714,24.7,1.1,676.6667
2016/8/22 19:15,7,24.5703,1.1,756
2016/8/22 19:30,5.85,24.5,1.1,581
2016/8/22 19:45,6.2,24.4,1.1,750
2016/8/22 20:00,6.02,24.3,1.1,586
2016/8/22 20:15,6.4,24.2397,1.1,491
2016/8/22 20:30,5.6333,24.2,1.1,385.6667
2016/8/22 20:45,6.6,24.2,1.1,491
2016/8/22 21:00,5.9,24.1,1.1,470
2016/8/22 21:15,6.04,24.0492,1.1,653
2016/8/22 21:30,6.4,24,1.1,582
2016/8/22 21:45,6.02,24,1.1,523.6667
2016/8/22 22:00,5.7,24,1.1,441
2016/8/22 22:15,6,23.9,1.1,431.4
2016/8/22 22:30,6.8667,23.9,1.1,649.3333
2016/8/22 22:45,6.1,23.8,1.1,491
2016/8/22 23:00,6.4,23.8,1.1,503.2
2016/8/22 23:15,6.16,23.8,1.1,492.3333
2016/8/22 23:30,6.5,23.8,1.1,574
2016/8/22 23:45,6.35,23.7,1.1,495.5
2016/8/23 0:00,6.2,23.7,1.1,534
2016/8/23 0:15,6.28,23.7,1.1,515
2016/8/23 0:30,6.3,23.6941,1.1,523
2016/8/23 0:45,6.5,23.688,1.1,435.3333
2016/8/23 1:00,5.7,23.6,1.1,332
2016/8/23 1:15,5.95,23.6892,1.1,449.5
2016/8/23 1:30,6.08,23.6,1.1,422
2016/8/23 1:45,6.6667,23.5296,1.1,574.2
2016/8/23 2:00,7.7,23.6,1.1,657
2016/8/23 2:15,6.3333,23.5224,1.1,505.6667
2016/8/23 2:30,6.04,23.5014,1.1,373
2016/8/23 2:45,5.55,23.5,1.1,249
2016/8/23 3:00,5.9,23.5,1.1,327
2016/8/23 3:15,5.7,23.5,1.1,252
2016/8/23 3:30,5.8,23.58,1.1,267
2016/8/23 3:45,4.7,23.6,1.1,151
2016/8/23 4:00,4.7,23.7,1.1,95.5
2016/8/23 4:15,3.96,23.7,1.1,57
2016/8/23 4:30,4.4,23.7,1.1,124
2016/8/23 4:45,4.7,23.7,1.1,142.8571
2016/8/23 5:00,4.9857,23.8,1.1,167
